employee_id,sector,Gender,Age,role,Hire_Date,Years_At_Company,Education_Level,quality_score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,development_score,Promotions,Employee_Satisfaction_Score,Resigned,date,output_score,performance_status,performance_drivers,employee_explanation,strengths
73218,Operations,Female,40,Specialist,2018-12-05 08:03:05.556036,5,High School,5,6750.0,42,39,6,1,75,6,36,2,3.54,False,2024-12-31,53.06122448979592,On Track,['No major performance risk factors identified'],"{'status': 'On Track', 'summary': ""Your performance for the selected period is classified as 'On Track'."", 'drivers': ['No major performance risk factors identified'], 'recommended_actions': ['Maintain current working practices and continue consistent performance.'], 'strengths': ['Good productivity level', 'Strong quality of work', 'Good attendance consistency']}","['Good productivity level', 'Strong quality of work', 'Good attendance consistency']"
65891,Sales,Male,44,Specialist,2016-10-26 08:03:05.556036,7,Bachelor,4,6300.0,42,12,17,12,50,11,77,1,2.28,False,2024-12-31,14.54839361487169,Needs Improvement,"['Lower productivity relative to workload', 'High number of sick days affecting consistency']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'High number of sick days affecting consistency'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Discuss workload balance or wellbeing support with your manager to improve consistency.'], 'strengths': ['Strong quality of work']}",['Strong quality of work']
42222,Engineering,Male,43,Developer,2015-06-25 08:03:05.556036,9,Bachelor,2,6000.0,46,29,22,7,50,8,57,0,2.18,False,2024-12-31,31.149301825993557,Needs Improvement,"['Lower productivity relative to workload', 'Quality score below expected level']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'Quality score below expected level'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Focus on accuracy and seek feedback or refresher training to improve quality.'], 'strengths': ['Maintaining baseline performance']}",['Maintaining baseline performance']
97866,Customer Support,Female,45,Technician,2016-07-10 08:03:05.556036,8,PhD,2,4200.0,48,6,21,14,100,13,6,0,4.73,False,2024-12-31,6.279434850863422,Needs Improvement,"['Lower productivity relative to workload', 'Quality score below expected level', 'High number of sick days affecting consistency']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'Quality score below expected level', 'High number of sick days affecting consistency'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Focus on accuracy and seek feedback or refresher training to improve quality.', 'Discuss workload balance or wellbeing support with your manager to improve consistency.'], 'strengths': ['Maintaining baseline performance']}",['Maintaining baseline performance']
12251,Engineering,Female,36,Manager,2023-08-10 08:03:05.556036,1,High School,2,7200.0,52,35,22,13,50,1,9,1,2.25,False,2024-12-31,34.013605442176875,Needs Improvement,"['Lower productivity relative to workload', 'Quality score below expected level', 'High number of sick days affecting consistency']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'Quality score below expected level', 'High number of sick days affecting consistency'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Focus on accuracy and seek feedback or refresher training to improve quality.', 'Discuss workload balance or wellbeing support with your manager to improve consistency.'], 'strengths': ['Maintaining baseline performance']}",['Maintaining baseline performance']
69437,Marketing,Female,58,Developer,2014-11-09 08:03:05.556036,9,Bachelor,3,6500.0,50,21,26,10,25,6,36,2,1.41,True,2024-12-31,20.408163265306122,Needs Improvement,['Lower productivity relative to workload'],"{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.'], 'strengths': ['Maintaining baseline performance']}",['Maintaining baseline performance']
38433,Engineering,Male,53,Engineer,2020-02-02 08:03:05.556036,4,Bachelor,1,6600.0,43,2,7,1,75,9,14,1,4.26,True,2024-12-31,2.633311389071758,Needs Improvement,"['Lower productivity relative to workload', 'Quality score below expected level']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'Quality score below expected level'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Focus on accuracy and seek feedback or refresher training to improve quality.'], 'strengths': ['Good attendance consistency']}",['Good attendance consistency']
40890,Legal,Female,25,Analyst,2016-08-31 08:03:05.556036,8,High School,4,5600.0,58,49,28,0,100,9,19,2,3.48,False,2024-12-31,41.666666666666664,Needs Improvement,['Lower productivity relative to workload'],"{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.'], 'strengths': ['Strong quality of work', 'Good attendance consistency']}","['Strong quality of work', 'Good attendance consistency']"
30999,Finance,Female,47,Consultant,2020-02-11 08:03:05.556036,4,Bachelor,5,8250.0,37,6,1,12,0,10,74,2,1.56,False,2024-12-31,9.795918367346939,Needs Improvement,"['Lower productivity relative to workload', 'High number of sick days affecting consistency']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'High number of sick days affecting consistency'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Discuss workload balance or wellbeing support with your manager to improve consistency.'], 'strengths': ['Strong quality of work']}",['Strong quality of work']
56146,HR,Female,49,Developer,2021-08-30 08:03:05.556036,3,High School,1,5500.0,36,0,9,4,25,11,67,2,1.27,False,2024-12-31,0.0,Needs Improvement,"['Lower productivity relative to workload', 'Quality score below expected level']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'Quality score below expected level'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Focus on accuracy and seek feedback or refresher training to improve quality.'], 'strengths': ['Good attendance consistency']}",['Good attendance consistency']
95414,IT,Female,58,Consultant,2016-08-20 08:03:05.556036,8,Bachelor,2,6600.0,59,49,9,10,25,5,35,0,4.84,False,2024-12-31,47.24409448818897,Needs Improvement,"['Lower productivity relative to workload', 'Quality score below expected level']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'Quality score below expected level'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Focus on accuracy and seek feedback or refresher training to improve quality.'], 'strengths': ['Maintaining baseline performance']}",['Maintaining baseline performance']
22156,Engineering,Female,27,Developer,2020-10-09 08:03:05.556036,3,Bachelor,3,6500.0,40,21,24,14,75,6,33,2,3.99,False,2024-12-31,24.725274725274726,Needs Improvement,"['Lower productivity relative to workload', 'High number of sick days affecting consistency']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'High number of sick days affecting consistency'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Discuss workload balance or wellbeing support with your manager to improve consistency.'], 'strengths': ['Maintaining baseline performance']}",['Maintaining baseline performance']
17614,Engineering,Female,53,Engineer,2015-11-03 08:03:05.556036,8,Bachelor,2,7200.0,39,2,24,1,50,12,98,0,1.68,False,2024-12-31,2.4009603841536613,Needs Improvement,"['Lower productivity relative to workload', 'Quality score below expected level']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'Quality score below expected level'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Focus on accuracy and seek feedback or refresher training to improve quality.'], 'strengths': ['Good attendance consistency']}",['Good attendance consistency']
56444,Legal,Female,43,Technician,2016-03-31 08:03:05.556036,8,High School,2,4200.0,40,35,4,2,75,12,94,1,4.47,True,2024-12-31,51.02040816326531,Needs Improvement,['Quality score below expected level'],"{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Quality score below expected level'], 'recommended_actions': ['Focus on accuracy and seek feedback or refresher training to improve quality.'], 'strengths': ['Good productivity level', 'Good attendance consistency']}","['Good productivity level', 'Good attendance consistency']"
98400,HR,Female,28,Specialist,2021-05-29 08:03:05.556036,3,Bachelor,4,6300.0,57,3,1,6,50,16,57,0,3.65,False,2024-12-31,3.1943212067435667,Needs Improvement,['Lower productivity relative to workload'],"{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.'], 'strengths': ['Strong quality of work']}",['Strong quality of work']
